0.4080000000000002,1.104898770137151e-12
0.4200000000000002,1.51661873578722e-12
0.4320000000000002,2.16027392549749e-12
0.4440000000000002,3.17099665711183e-12
0.4560000000000002,4.762709516847863e-12
0.4680000000000002,7.274035134385409e-12
0.4800000000000003,1.124092519331363e-11
0.4920000000000003,1.751153629684938e-11
0.5040000000000002,2.742788909682109e-11
0.5160000000000002,4.311307186326413e-11
0.5280000000000002,6.792519907557385e-11
0.5400000000000003,1.071747392890125e-10
0.5520000000000003,1.6925759890296e-10
0.5640000000000003,2.674440611549314e-10
0.5760000000000003,4.227012635046303e-10
0.5880000000000003,6.681418137463359e-10
0.6000000000000003,1.056024645877794e-09
0.6120000000000003,1.668746217095727e-09
0.6240000000000003,2.636032466623277e-09
0.6360000000000003,4.161672810422627e-09
0.6480000000000004,6.564708247765184e-09
0.6600000000000004,1.034195496100372e-08
0.6720000000000004,1.626067422900589e-08
0.6840000000000004,2.54906493317314e-08
0.6960000000000004,3.978037662009221e-08
0.7080000000000004,6.166570539998335e-08
0.7200000000000004,9.466194590083263e-08
0.7320000000000004,1.433302686223001e-07
0.7440000000000004,2.130558306813487e-07
0.7560000000000004,3.094105719478819e-07
0.7680000000000005,4.371772228135276e-07
0.7800000000000005,5.993978648772221e-07
0.7920000000000005,7.96895531441094e-07
0.8040000000000005,1.028446211089907e-06
0.8160000000000005,1.291398015854189e-06
0.8280000000000005,1.582384203904811e-06
0.8400000000000005,1.897886168087262e-06
0.8520000000000005,2.234577870647139e-06
0.8640000000000005,2.589489089994734e-06
0.8760000000000006,2.960052538787663e-06
0.8880000000000006,3.344089007670143e-06
0.9000000000000006,3.739765419036944e-06
0.9120000000000006,4.145545090439413e-06
0.9240000000000006,4.560139593840253e-06
0.9360000000000006,4.982466058055271e-06
0.9480000000000006,5.411610949900864e-06
0.9600000000000006,5.846800080208145e-06
0.9720000000000006,6.287374079764378e-06
0.9840000000000007,6.732768469718964e-06
0.9960000000000007,7.182497498012818e-06
1.008000000000001,7.636141022226843e-06
1.020000000000001,8.093333840453652e-06
1.032000000000001,8.553756984321434e-06
1.044000000000001,9.017130584820079e-06
1.056000000000001,9.483208001048565e-06
1.068000000000001,9.951770965961741e-06
1.080000000000001,1.04226255540168e-05
1.092000000000001,1.089559881573044e-05
1.104000000000001,1.137053595571761e-05
1.116000000000001,1.184729795559956e-05
1.128000000000001,1.232575956270488e-05
1.140000000000001,1.280580758089821e-05
1.152000000000001,1.328733941206286e-05
1.164000000000001,1.377026180644404e-05
1.176000000000001,1.425448978777043e-05
1.188000000000001,1.473994572524285e-05
1.2,1.522655852943349e-05
